id,nome,cpf,email,telefone,endereco,data_nascimento,profissao,salario,estado_civil
88568,Marcela Moreira,867.312.049-78,hbarbosa@ig.com.br,+55 84 9561 8526,"Praça Enzo Araújo, 7, Mangueiras, 74693640 Nogueira de Aragão / RO",2005-05-20,Moleiro,57081,Casado
88569,João Vitor Nunes,190.648.235-70,luiza28@cunha.com,+55 (081) 1890-2590,"Travessa Caroline Campos, 65, Vila Novo São Lucas, 39294-088 Santos de da Rocha / RN",2005-04-17,Separador,21776,Casado
88570,Lucca Moura,297.610.584-76,brenogomes@hotmail.com,(021) 4385-6891,"Via de Cardoso, 91, São Cristóvão, 06434-022 Oliveira do Amparo / AC",1957-02-15,Engenheiro acústico,9976,Divorciado
88571,Isabel Almeida,612.395.840-24,vnovaes@da.net,+55 (084) 0289 8787,"Lagoa Vinicius Ferreira, 16, Vila São Rafael, 28023-682 Lopes / PA",1949-02-06,Agente penitenciário,30133,Viúvo
88572,Nina Silva,208.513.796-21,qfernandes@bol.com.br,+55 81 6507 1087,"Vereda Ramos, 13, Salgado Filho, 79218-861 Novaes / DF",1962-08-27,Técnico em aviação,44769,Viúvo
88573,Benjamin Ribeiro,204.719.356-70,dpereira@hotmail.com,81 9944-6000,"Núcleo Farias, 73, Nova America, 25189542 Barbosa Grande / MG",1991-12-30,Marceneiro,75157,Viúvo
88574,Thomas Ramos,685.743.109-48,lda-mata@fogaca.br,41 9920 5011,"Viaduto da Rosa, 41, Vista Alegre, 01673-117 Fogaça / MA",2004-12-19,Lapidário,99242,Viúvo
88575,Alícia Ribeiro,506.138.742-26,ada-conceicao@gmail.com,0300-784-3448,"Estação Fernando Viana, 2, Vila Jardim Leblon, 29637-107 Porto / SC",1960-08-11,Jóquei,12387,Solteiro
88576,Ryan Lima,189.602.754-76,lorenzo62@pires.com,81 1517 2074,"Trevo de Viana, Lagoinha Leblon, 75613-309 Cardoso de Melo / AP",1954-01-21,Designer gráfico,68035,Solteiro
88577,Marcos Vinicius Rocha,894.762.530-29,cavalcantijoao-guilherme@hotmail.com,+55 31 7713-5716,"Condomínio João Felipe Melo, 18, Vila Nova Dos Milionarios, 99425-605 Rodrigues do Oeste / SP",1977-11-20,Personal stylist,75042,Divorciado
88578,Heloísa Rocha,658.379.210-95,nogueiraluana@almeida.com,21 3195 3428,"Campo Lima, Boa Viagem, 75834-600 Vieira / SC",1957-06-26,Mensageiro,8575,Solteiro
88579,Thiago da Costa,493.702.518-04,vpeixoto@peixoto.br,(011) 5128-8087,"Via Souza, Belvedere, 45912908 Moura de Vieira / MT",1973-10-21,Selecionador de pessoal,93745,Solteiro
88580,Lara Souza,572.830.649-74,hrodrigues@nunes.br,0800 945 8353,"Vereda Lima, 65, Vila De Sá, 32058-228 Azevedo de Goiás / PR",1947-12-15,Pára-quedista,81601,Solteiro
88581,João Miguel Rezende,658.914.327-73,leonardo07@sales.com,11 0043-2605,"Ladeira de das Neves, 84, Conjunto Califórnia I, 73934213 Araújo / DF",1973-04-09,Vigilante noturno/diurno,68059,Casado
88582,Marina Mendes,523.810.794-32,mrezende@gmail.com,+55 (084) 5709-7025,"Lago de Jesus, 82, Vila Antena, 63597-804 da Cruz / AP",1971-07-28,Engenheiro têxtil,66511,Casado
88583,Sra. Maria Eduarda Novaes,475.069.381-20,ana-lauracardoso@nascimento.net,(041) 9315 8641,"Morro Cunha, 793, Minas Brasil, 66545141 Monteiro do Campo / BA",1952-11-15,Sexólogo,95834,Viúvo
88584,Luiz Henrique Nogueira,032.495.167-16,anasales@rocha.com,+55 51 6027 9822,"Condomínio de Nascimento, Santa Monica, 47792125 Cardoso / PA",1986-08-24,Técnico em segurança do trabalho,19539,Casado
88585,Sr. Renan Peixoto,497.150.326-99,xrocha@hotmail.com,+55 (011) 4338 3967,"Largo Gabrielly Pires, 37, Santo Antônio, 81393-487 Freitas / AC",1982-07-12,Salgadeira,47624,Casado
88586,Bruna Duarte,190.746.328-31,rafael59@ig.com.br,0800 172 9208,"Pátio Pires, 628, Vila Atila De Paiva, 12699189 da Paz / RN",1971-03-01,Comandante,35313,Casado
88587,Srta. Ana Vitória Jesus,675.092.413-16,enzo08@moreira.org,0900 396 0864,"Rua Carolina Santos, 67, Pousada Santo Antonio, 71435380 Oliveira da Mata / SC",1946-01-25,Dançarino,30536,Divorciado
88588,Sr. Joaquim Rocha,536.279.048-00,camposisadora@ig.com.br,71 3189-6929,"Passarela Maria Fernanda Sales, 51, Vila Trinta E Um De Março, 43662-254 Melo de da Mata / MT",1983-12-13,Escriturário,92203,Casado
88589,Ana Lívia Lima,176.302.598-59,emanuella58@moreira.br,51 0603 9784,"Viela Dias, 91, Candelaria, 85633-800 da Cunha / TO",1936-01-17,Lancheiro,81508,Casado
88590,Nicole Oliveira,875.092.361-77,nmoura@pinto.com,+55 31 5668 0434,"Vereda de Porto, 678, Das Industrias I, 44406426 Farias / AM",1942-01-23,Podólogo,92522,Viúvo
88591,Srta. Maria Alice Freitas,624.718.539-19,csilveira@yahoo.com.br,31 6688 7282,"Vereda Cardoso, 375, São Gabriel, 53419667 da Mota / AP",1943-02-24,Árbitro e mediador,87475,Divorciado
88592,Lorenzo Viana,260.547.198-58,cardosoleticia@gmail.com,(081) 6507-3004,"Pátio de Silveira, Indaiá, 56816-479 Rodrigues de Minas / SP",1977-06-01,Figurinista,82790,Casado
88593,Eduardo da Cruz,186.932.745-46,lauranogueira@goncalves.br,21 0246 2785,"Estação Luana Duarte, 74, Nova Pampulha, 60011154 Peixoto / SE",1982-08-05,Comerciante,5676,Viúvo
88594,Sr. Vicente Teixeira,420.781.569-49,leandro79@uol.com.br,+55 41 4907-4660,"Praia de da Mata, Solar Do Barreiro, 12648-275 da Rocha / BA",2004-11-14,Engenheiro aeronáutico,72254,Divorciado
88595,Gustavo Novaes,927.504.381-79,monteiroenzo-gabriel@freitas.br,(011) 4855-4765,"Rodovia Rocha, 2, São Tomaz, 89227-802 da Mota da Praia / MG",1952-10-25,Estoquista,1889,Divorciado
88596,Sra. Isabella Fogaça,395.260.481-05,marianaduarte@teixeira.net,71 9174 7848,"Colônia Breno Costela, 82, Atila De Paiva, 31682110 Azevedo / AL",1991-07-05,Barman,71396,Viúvo
88597,Theo da Costa,241.903.587-97,evelyn05@campos.br,(081) 0399-2848,"Parque de Santos, 95, Solar Do Barreiro, 13493-437 Almeida do Oeste / MT",1982-06-29,Letrista,30330,Casado
88598,Brenda Viana,298.406.317-13,nogueiramarcelo@novaes.br,+55 11 5512 8272,"Largo Nogueira, 54, Zilah Sposito, 20586-939 Oliveira / RR",1969-10-22,Endodontista,43900,Casado
88599,Ana Luiza Souza,253.947.168-46,xbarros@gmail.com,+55 84 5304-6788,"Quadra Souza, 188, Conjunto Santa Maria, 97154-398 Sales de Goiás / MG",1990-09-08,Governanta,85580,Casado
88600,Ana Laura Carvalho,045.961.273-52,ribeiroemanuelly@uol.com.br,11 9807 9366,"Trevo Davi Lucca Lopes, 15, Serra, 59765-110 Rezende / AC",1960-03-21,Eletricista de automóveis,90893,Solteiro
88601,Eduarda Mendes,817.403.925-23,jcardoso@ig.com.br,0800 606 1767,"Jardim Joaquim Rodrigues, 91, Gameleira, 63304-989 Martins de Minas / BA",1960-09-13,Dentista,67266,Viúvo
88602,Lorenzo Porto,271.483.956-82,matheusmelo@da.br,(084) 2779-2457,"Praia Ana Júlia Nogueira, 17, Providencia, 38777-353 Cunha do Campo / BA",2003-06-23,Ferroviário,53147,Solteiro
88603,Stella Pereira,479.381.625-82,joao-lucaspereira@cavalcanti.org,+55 11 4687-8224,"Quadra Ribeiro, 80, Pedreira Padro Lopes, 35285854 Carvalho / PE",1959-10-12,Projetista mecânico,24061,Casado
88604,Sr. João da Cruz,814.935.206-60,bmonteiro@gmail.com,+55 84 7244 1177,"Praça Porto, 1, Biquinhas, 64409-984 Peixoto / SC",1957-09-01,Preparador de máquinas,93395,Solteiro
88605,Enrico Ferreira,319.802.457-97,freitasheitor@da.br,+55 81 7549-1807,"Campo Ana Carolina Cavalcanti, 32, Olaria, 15375-887 Freitas / RJ",1984-12-30,Geólogo,65930,Casado
88606,Bárbara Correia,302.916.784-40,araujojoao-pedro@cavalcanti.net,+55 84 7492 1443,"Vale de Silveira, 85, Canaa, 12114-507 Ribeiro de da Conceição / SC",1977-06-26,Tradutor,192,Casado
88607,Maria Eduarda da Mata,139.402.876-87,ryanrodrigues@ig.com.br,31 4543-7948,"Rua de Pereira, 34, Tirol, 10951-123 Gomes / AC",1974-07-14,Zelador,43191,Divorciado
88608,Dra. Maria Eduarda Vieira,178.539.246-82,goncalvesluiz-felipe@bol.com.br,0500-924-6416,"Esplanada da Mata, 37, Boa Viagem, 75016758 da Cunha / CE",1971-01-09,Escrivão,40511,Viúvo
88609,Enzo da Cruz,307.295.486-00,benicioda-costa@almeida.com,+55 (061) 8821 8495,"Travessa Teixeira, 5, Santa Terezinha, 95786157 da Costa / MG",2001-09-25,Construtor,21673,Solteiro
88610,Sr. Matheus Pereira,063.754.218-53,paulopereira@almeida.com,+55 71 6970 6090,"Loteamento de das Neves, 694, Funcionários, 19660-933 Correia do Amparo / MS",1975-08-19,Embalsamador,99857,Divorciado
88611,André Silveira,126.483.570-17,fariasyasmin@ig.com.br,+55 (021) 5332 3320,"Condomínio de Dias, Ventosa, 05646-564 da Paz / BA",1979-03-28,Capelão,91312,Solteiro
88612,Larissa da Conceição,648.721.930-40,correiajoana@hotmail.com,(081) 4884-5329,"Condomínio Laís Moraes, 42, Bacurau, 76124647 Monteiro de Goiás / PB",1994-04-01,Arranjador musical,41948,Solteiro
88613,Lucas Gabriel Rezende,321.974.608-03,nogueiraalicia@hotmail.com,+55 (031) 5432-1840,"Sítio Cardoso, 48, Padre Eustáquio, 86828-274 Cavalcanti / PI",1987-02-12,Ajudante de produção,73641,Casado
88614,Sra. Sofia Fernandes,624.758.091-67,kaique75@almeida.net,+55 41 2267-5111,"Praça de Moura, 2, São Paulo, 07719817 Fernandes Alegre / PI",2003-05-02,Limpador de vidros,42833,Solteiro
88615,Gabriel Castro,471.952.803-14,da-cunhagabrielly@ig.com.br,+55 (011) 3771-4727,"Feira Almeida, 6, Serra, 70931-438 Vieira / RR",2005-02-19,Feirante,36106,Solteiro
88616,Bárbara Viana,495.738.602-10,tmonteiro@yahoo.com.br,+55 (081) 6184 4626,"Trecho Ribeiro, 8, Gameleira, 29855830 da Mata / PE",1982-12-29,Ambientalista,21289,Casado
88617,Srta. Caroline da Cruz,920.874.165-67,elisa32@nunes.br,51 6378 0322,"Conjunto Murilo Sales, 751, Ipiranga, 43502-619 Oliveira / MA",1947-01-11,Representante comercial,80387,Divorciado
88618,Natália Duarte,259.081.643-05,ana93@caldeira.br,0800 864 4819,"Núcleo Anthony Jesus, Coqueiros, 23767746 da Costa da Prata / RN",1936-08-31,Agrimensor,1175,Viúvo
88619,João Guilherme Sales,741.283.950-05,da-matapedro-lucas@gmail.com,+55 81 7618-4053,"Chácara de Costela, 67, Vila Minaslandia, 15646-834 Cardoso / DF",1990-12-30,Escoteiro,57924,Viúvo
88620,Vitor Hugo Silva,806.195.473-75,danielasantos@hotmail.com,(061) 1458 2661,"Campo Dias, Novo Ouro Preto, 14318-749 Carvalho / SP",1995-07-01,Engenheiro sanitarista,8864,Casado
88621,Francisco Cavalcanti,861.270.594-02,vieiradavi-luiz@da.org,+55 (041) 6459-2891,"Colônia Pires, 77, Santa Efigênia, 83405996 Cunha / PI",1965-09-05,Despachante,32006,Casado
88622,Maria Clara Fogaça,621.980.357-40,nmoreira@moraes.br,(061) 0094-7031,"Rua Cavalcanti, Vila Esplanada, 06752258 Ferreira / ES",1935-06-08,Cadeirinha,97430,Viúvo
88623,Dr. Davi Luiz Sales,960.425.738-29,catarina32@alves.com,21 8178-5712,"Alameda de da Paz, 8, Mariano De Abreu, 59560040 Nogueira de Ferreira / BA",2003-02-23,Cabeleireiro,77834,Divorciado
88624,Valentina Alves,956.274.083-83,ydas-neves@das.com,+55 41 8959-9287,"Trevo Ana Clara Cardoso, 91, Vila Pinho, 80037-973 Peixoto da Mata / SC",1979-09-09,Datilógrafo,28989,Viúvo
88625,Manuela Carvalho,456.730.982-00,correiabarbara@jesus.br,21 7492 8805,"Viaduto Pinto, 32, Vila São Francisco, 62258039 Cardoso / PE",1936-03-30,Tecnólogo em produção de bebidas,21573,Divorciado
88626,Emanuelly Castro,247.018.693-50,mouradavi-luiz@ig.com.br,+55 (011) 3583 5671,"Ladeira Emilly Freitas, 48, Conjunto Taquaril, 31894271 Cavalcanti da Praia / AL",1941-08-26,Baterista,38138,Divorciado
88627,Dr. Cauê Aragão,872.654.901-85,maria-alicecampos@yahoo.com.br,+55 71 2988-5288,"Lagoa Azevedo, 11, Belvedere, 11054-639 Castro / TO",1952-09-18,Artista de circo,17944,Solteiro
88628,Sra. Letícia Monteiro,491.632.075-16,emanuellamonteiro@azevedo.net,11 1935 2053,"Passarela de Moreira, 69, Boa Vista, 12799580 Alves do Oeste / RR",1970-09-09,Moldureiro,84597,Solteiro
88629,Luana Freitas,536.289.741-19,lmendes@ig.com.br,+55 21 6060-7425,"Residencial Viana, 2, Cabana Do Pai Tomás, 63225577 Santos das Flores / PA",1998-08-09,Baixista,38341,Solteiro
88630,Cauã Carvalho,206.941.738-78,fogacagabriel@hotmail.com,+55 31 9617 0326,"Estrada de Moreira, 99, Ademar Maldonado, 38120223 Moreira / MT",1980-11-15,Engenheiro sanitarista,285,Viúvo
88631,Camila Barbosa,456.790.831-75,jesusmaria-sophia@hotmail.com,+55 (071) 8726 8734,"Travessa Oliveira, 61, Bairro Das Indústrias Ii, 41407412 Peixoto do Galho / MT",1966-04-20,Sacoleira,44386,Casado
88632,João Pedro Moreira,974.026.185-01,xfernandes@hotmail.com,+55 21 7972-7318,"Vila Campos, 96, Vila Ecológica, 32193-270 Pires / TO",1980-07-13,Protesista,55010,Casado
88633,Igor Porto,845.312.607-08,antonio35@gmail.com,71 2342-9012,"Travessa de Lima, 28, Havaí, 71984-570 Mendes / MG",1978-04-25,Relações públicas,20269,Solteiro
88634,Srta. Emilly Moura,928.541.706-01,ramossophia@gomes.br,+55 (081) 9704-2175,"Largo de da Conceição, 606, Marmiteiros, 16630-611 Monteiro de da Costa / AC",1996-12-20,Pintor,81313,Viúvo
88635,Esther Moreira,126.780.495-58,manuela30@martins.com,84 9445 2601,"Conjunto de Araújo, Ouro Preto, 46525-722 Jesus / MS",1983-05-18,Médico cirurgião,42952,Casado
88636,Dra. Nina Novaes,025.186.934-24,lais80@bol.com.br,81 8444-2824,"Área de Aragão, 29, Cdi Jatoba, 29356950 Moraes de da Paz / MA",1968-04-12,Kite-surfer,5232,Viúvo
88637,Felipe Duarte,367.924.805-92,ebarbosa@campos.br,0800 919 8760,"Esplanada de Cardoso, 6, Coqueiros, 64452336 Silva de Gonçalves / SE",1945-08-20,Médico,78234,Solteiro
88638,Maria Eduarda Santos,286.947.105-01,carolina69@gmail.com,(021) 7326-5527,"Estrada Emanuel Araújo, 7, Bandeirantes, 53864990 Azevedo / ES",1992-04-10,Matemático,57990,Casado
88639,Ryan da Rosa,504.679.213-34,cdias@rodrigues.br,31 8407-9538,"Ladeira Antônio da Mota, Vila Mantiqueira, 39351-873 Moraes de da Mata / MT",1993-01-04,Ferramenteiro,47869,Casado
88640,Stephany Aragão,176.023.849-03,teixeiraisaac@uol.com.br,(084) 1330 2983,"Alameda Maria Sophia Araújo, 89, Madri, 65755-326 Dias de Martins / CE",1997-07-07,Office-boy,12536,Viúvo
88641,Arthur Pinto,082.741.569-94,maria-fernanda75@freitas.com,+55 (011) 4890 2826,"Praia Lorena Almeida, 5, Coração De Jesus, 79990069 Peixoto do Oeste / SE",1986-11-14,Tecnólogo em automação industrial,17392,Divorciado
88642,Maria Eduarda Cunha,695.328.174-09,kaiquecosta@yahoo.com.br,+55 (061) 9959 5217,"Estrada de Cardoso, 88, Vila Minaslandia, 05744-887 Cardoso do Campo / BA",1934-11-30,Piloto automobilístico,1879,Solteiro
88643,Felipe Rocha,845.012.396-89,agatharocha@das.org,+55 (071) 8679 4342,"Via da Conceição, Jardim Atlântico, 09066-462 Santos do Amparo / MA",1966-03-03,Governador,70888,Solteiro
88644,Thales Nunes,018.769.325-03,biancapinto@cardoso.br,+55 (011) 5730-4116,"Sítio da Cunha, 84, Vila Olhos D'água, 48296122 Nunes da Prata / RN",2005-09-16,Ambulante,24152,Solteiro
88645,Amanda da Paz,687.413.290-31,bpereira@viana.br,+55 (081) 1622 1951,"Vila Danilo Martins, 41, Flavio De Oliveira, 85094650 Cardoso de Minas / SE",1940-12-26,Técnico em aviação,77374,Casado
88646,Emanuella da Rosa,675.419.380-84,xrezende@ig.com.br,61 9644-2063,"Alameda de Santos, 382, Vila Mangueiras, 85013-146 Araújo / RO",2004-03-18,Artista/Técnico em espetáculos de diversões,32046,Divorciado
88647,Luiz Felipe Pinto,435.286.170-71,asouza@fogaca.com,31 5466 8734,"Área Leonardo Duarte, 32, Vila Oeste, 68752-490 da Mata do Amparo / PR",2007-11-06,Forneiro,82375,Divorciado
88648,Ana Lívia da Mota,849.035.716-10,dmoura@pires.br,+55 (071) 5780-5752,"Área de Sales, Nova Cintra, 88911032 Caldeira da Praia / SE",1940-02-12,Engenheiro de horticultura,294,Solteiro
88649,Diogo Pires,084.569.217-85,claricefarias@hotmail.com,81 8219-0834,"Largo de Cunha, 19, Vila Boa Vista, 41311-444 Alves Paulista / PI",1962-01-24,Orientador educacional,44999,Viúvo
88650,Natália da Cunha,956.872.431-19,alicia82@farias.com,(021) 7855 9365,"Jardim de Porto, 5, Vila São Dimas, 74809-335 Cavalcanti de Gonçalves / RO",1946-02-02,Urbanista,28376,Viúvo
88651,Kevin Rocha,576.230.498-10,isis56@carvalho.com,+55 31 9636-4936,"Setor Sales, 484, Santa Efigênia, 46087040 da Cruz da Mata / CE",1988-05-04,Montador de negativos,25255,Casado
88652,Sofia das Neves,548.279.136-09,meloalexandre@silveira.br,11 7057-2028,"Travessa de das Neves, 42, Nova Gameleira, 04678-332 Azevedo / AP",1962-11-09,Controller,88961,Divorciado
88653,Júlia da Mata,901.567.283-03,eduardo46@da.com,71 1300 8533,"Jardim Gustavo Gomes, 167, Serra, 68654885 Azevedo de Cardoso / PR",1974-12-27,Digitador,54786,Solteiro
88654,Diego da Paz,497.563.208-00,dsouza@castro.com,+55 (031) 6589 8831,"Vereda de Dias, 8, Chácara Leonina, 41076695 Gomes do Amparo / RR",1996-01-22,Torreiro/Torrista,43419,Casado
88655,Igor Jesus,802.694.713-40,duartemilena@pereira.com,+55 61 2025-8679,"Loteamento João Felipe Carvalho, 42, Alípio De Melo, 51998570 Silveira de Novaes / RR",1980-01-04,Sargento,22480,Solteiro
88656,Gabriela Pinto,978.135.042-32,peixotojoana@gmail.com,+55 21 9647-6366,"Lago Cecília Silveira, 156, Alta Tensão 2ª Seção, 36949-056 Sales Alegre / BA",2003-07-05,Engenheiro de produção agroindustrial,62361,Casado
88657,Joana Sales,839.706.214-96,azevedomirella@costa.net,11 8689 8924,"Passarela de Ramos, 94, Ernesto Nascimento, 41871-018 Ramos / TO",1954-06-24,Agente de viagens,73229,Viúvo
88658,Gustavo Peixoto,285.714.963-82,davi-luiz31@uol.com.br,+55 81 9874 0401,"Trevo de Moraes, 6, Tirol, 07814945 Gonçalves / RO",1962-06-30,Recepcionista,4933,Casado
88659,Lívia Gonçalves,674.981.532-46,moraesbenicio@campos.net,(031) 8703-2894,"Loteamento Jesus, 737, Santa Helena, 23539282 Ribeiro da Mata / AP",1995-04-24,Dialoguista,2271,Casado
88660,Pietra Cunha,904.186.572-11,ysilveira@nascimento.br,+55 84 7439-1694,"Esplanada de Costa, 683, João Paulo Ii, 52960-374 Moreira / RO",1960-12-03,Confeiteiro,49863,Divorciado
88661,Isabelly Santos,967.450.123-16,biancapinto@da.br,(051) 0844 5538,"Rua Vitória Carvalho, 34, Álvaro Camargos, 10917593 Martins / SP",1971-10-03,Torneiro mecânico,29704,Solteiro
88662,Pietra Correia,071.284.965-30,xaraujo@hotmail.com,(071) 9264-0192,"Largo Novaes, Ambrosina, 90277461 Jesus / GO",1954-04-05,Continuista,97870,Solteiro
88663,Dr. Noah da Paz,140.862.397-87,thomascardoso@hotmail.com,+55 71 2025-7360,"Praia Emanuella Araújo, Miramar, 27267-954 da Rosa do Galho / RR",1980-09-26,Aeronauta,19969,Solteiro
88664,Larissa Fernandes,315.246.907-16,joao-vitormelo@peixoto.com,+55 41 8733 6602,"Passarela de Ferreira, 62, Pongelupe, 71050-369 da Costa / MA",1982-11-28,Nutricionista,87670,Viúvo
88665,Maitê Dias,360.285.914-24,igor00@correia.com,0500-245-6365,"Colônia Pereira, 36, Cachoeirinha, 99294-504 Pinto Paulista / PE",1996-05-14,Parteira tradicional,4803,Divorciado
88666,Felipe Nogueira,948.263.150-15,lda-rocha@uol.com.br,+55 31 7993 3991,"Estação Ferreira, 10, Etelvina Carneiro, 16539-560 Freitas de Goiás / RO",1988-01-26,Assistente social,43448,Divorciado
88667,Otávio Moraes,052.781.634-53,thales63@rezende.br,+55 (021) 3582 9591,"Morro de Azevedo, 87, Vila Sesc, 52960459 da Mata de da Cunha / AP",1995-12-22,Intérprete,56801,Solteiro
88668,Isabelly Dias,943.658.027-47,aliciaalves@uol.com.br,0900-001-0456,"Avenida Silva, 87, Alípio De Melo, 54009340 Santos / GO",1952-06-28,Perito judicial,87496,Solteiro
88669,Vitor Gabriel Dias,287.691.543-09,pietracarvalho@gmail.com,(071) 5090-0771,"Vereda Ana Laura Gomes, 44, Buraco Quente, 52137317 Teixeira do Oeste / AC",1967-12-16,Figurinista,93481,Solteiro
88670,Dra. Maria Teixeira,452.876.103-35,enrico86@ig.com.br,21 8655-5615,"Viaduto Vinicius Lopes, 1, Novo Tupi, 10395046 Freitas / AC",1984-04-12,Conferente de carga e descarga,15095,Viúvo
88671,Kevin Peixoto,649.875.012-01,cunhapietro@hotmail.com,+55 81 8498-0537,"Setor Porto, Vila Jardim Leblon, 27948351 Cardoso da Praia / AM",1951-05-24,Terapeuta floral,15387,Viúvo
88672,Helena Nunes,123.507.864-71,larissa13@ig.com.br,81 9532-6166,"Lagoa Cavalcanti, 19, Xangri-Lá, 76199720 Dias / ES",1935-01-12,Topógrafo,63791,Solteiro
88673,Larissa da Cunha,579.823.146-19,vicenteoliveira@da.com,+55 71 3876-3878,"Fazenda Alícia Vieira, Etelvina Carneiro, 55502-614 Silva / ES",1985-02-02,Cirurgião dentista,37792,Divorciado
88674,Vitor Hugo Freitas,672.405.381-17,santosnicole@ig.com.br,+55 (041) 3390 5731,"Setor Nogueira, 70, Santa Rita De Cássia, 34801118 Araújo / RR",1965-04-08,Dublê,1088,Casado
88675,Sr. Davi Rodrigues,216.390.754-61,bruna74@hotmail.com,31 0781 2612,"Lagoa Pedro Miguel Moreira, 685, São José, 05140704 da Cunha / DF",1971-06-27,Chaveiro,83913,Divorciado
88676,Clarice Rodrigues,195.038.642-24,yda-conceicao@uol.com.br,+55 84 6605 8218,"Residencial Monteiro, 26, Goiania, 84845-567 Cardoso dos Dourados / MA",1959-11-17,Produtor fonográfico,24885,Casado
88677,Ana Laura Santos,537.426.108-80,bcastro@pires.com,+55 31 9628-2209,"Avenida Caroline Campos, 68, Glória, 13265-493 Melo / RS",2004-09-15,Perfusionista,60984,Divorciado
88678,Lorena Ferreira,426.571.983-09,cnovaes@cunha.br,71 9876 0823,"Favela Costela, 588, São Sebastião, 97652-900 da Mota / ES",1995-05-02,Técnico em aviação,5160,Solteiro
88679,Lucas Azevedo,410.673.529-61,rebecalopes@pires.net,(061) 4146 8101,"Fazenda Ana Sophia Farias, 8, São Damião, 78405-754 da Mata / AP",1988-06-16,Jogador de bocha,5851,Solteiro
88680,Benício Porto,018.956.234-05,raquel55@da.br,+55 41 5400 9131,"Quadra Camila Mendes, Zilah Sposito, 77744-664 Duarte / SE",2003-04-23,Perfusionista,91585,Viúvo
88681,Marcelo da Paz,719.405.863-48,maria-juliajesus@yahoo.com.br,+55 81 4909-0679,"Residencial Lara Campos, Oeste, 26247-812 Duarte / AP",2006-08-16,Pintor,85265,Solteiro
